city,state,county_name,lat,lng,population
Lebanon,Kentucky,Marion,37.5689,-85.2578,5817
Brookshire,Texas,Waller,29.7824,-95.9515,5816
Bright,Indiana,Dearborn,39.2254,-84.8613,5816
Volo,Illinois,Lake,42.3298,-88.1599,5813
Ramblewood,New Jersey,Burlington,39.9322,-74.9527,5812
Lake Mohegan,New York,Westchester,41.3165,-73.8475,5808
Beardstown,Illinois,Cass,39.9994,-90.4178,5807
Manasquan,New Jersey,Monmouth,40.1186,-74.045,5806
Marianna,Florida,Jackson,30.7943,-85.226,5803
West Bountiful,Utah,Davis,40.8982,-111.9082,5800
Fellsmere,Florida,Indian River,27.7241,-80.5975,5800
Mount Zion,Illinois,Macon,39.7794,-88.8834,5795
Piedmont,South Carolina,Anderson,34.7074,-82.4651,5795
Plymouth,Pennsylvania,Luzerne,41.2404,-75.9505,5794
Bay Harbor Islands,Florida,Miami-Dade,25.8878,-80.1335,5793
Norwood,New Jersey,Bergen,40.9933,-73.951,5793
Patterson,Louisiana,St. Mary,29.6909,-91.3096,5792
Villa Park,California,Orange,33.818,-117.8104,5790
Highgrove,California,Riverside,34.0106,-117.3098,5786
The Village of Indian Hill,Ohio,Hamilton,39.1916,-84.3344,5786
Conley,Georgia,Clayton,33.6398,-84.3376,5783
Little Silver,New Jersey,Monmouth,40.3357,-74.0346,5782
Edna,Texas,Jackson,28.9757,-96.6483,5780
Peoria Heights,Illinois,Peoria,40.7466,-89.57,5779
Hilton,New York,Monroe,43.29,-77.7925,5777
Granite Shoals,Texas,Burnet,30.5897,-98.3715,5774
Palmview,Texas,Hidalgo,26.2303,-98.3791,5774
Fountainhead-Orchard Hills,Maryland,Washington,39.6878,-77.7173,5774
Eaton,Colorado,Weld,40.5256,-104.713,5773
Gas City,Indiana,Grant,40.4889,-85.5946,5772
Brownfields,Louisiana,East Baton Rouge,30.5467,-91.1225,5772
Attalla,Alabama,Etowah,34.0049,-86.104,5771
Belding,Michigan,Ionia,43.0968,-85.2331,5771
Crafton,Pennsylvania,Allegheny,40.4333,-80.0712,5770
Washingtonville,New York,Orange,41.4296,-74.1578,5770
Brush,Colorado,Morgan,40.2598,-103.6323,5769
White City,Utah,Salt Lake,40.5666,-111.8636,5768
Trenton,Missouri,Grundy,40.0819,-93.603,5763
Fort Lee,Virginia,Prince George,37.2357,-77.3325,5763
Oak Point,Texas,Denton,33.1803,-96.9911,5762
West Modesto,California,Stanislaus,37.618,-121.0343,5762
Dickson City,Pennsylvania,Lackawanna,41.4684,-75.6358,5761
Hilmar-Irwin,California,Merced,37.4045,-120.8504,5755
Violet,Louisiana,St. Bernard,29.8962,-89.892,5755
White Rock,New Mexico,Los Alamos,35.8075,-106.2067,5751
Flanders,New York,Suffolk,40.8925,-72.6049,5750
Sansom Park,Texas,Tarrant,32.8028,-97.4021,5748
North Manchester,Indiana,Wabash,41.0044,-85.775,5747
Asbury,Iowa,Dubuque,42.5119,-90.7795,5747
Fort Wright,Kentucky,Kenton,39.0462,-84.5362,5745
Rancho Murieta,California,Sacramento,38.5085,-121.0716,5744
West Yarmouth,Massachusetts,Barnstable,41.6496,-70.2487,5741
Warrenton,Oregon,Clatsop,46.1685,-123.9302,5739
Sinton,Texas,San Patricio,28.0392,-97.5154,5738
Fair Haven,New Jersey,Monmouth,40.3619,-74.0392,5736
Fabens,Texas,El Paso,31.5136,-106.1521,5736
Lee Acres,New Mexico,San Juan,36.7103,-108.0725,5735
Naples Park,Florida,Collier,26.2633,-81.8094,5733
Benton,Louisiana,Bossier,32.6906,-93.74,5732
Fort Washington,Pennsylvania,Montgomery,40.1407,-75.1925,5728
Crosspointe,Virginia,Fairfax,38.7253,-77.2638,5727
Mount Carmel,Pennsylvania,Northumberland,40.7959,-76.4121,5724
Oceanport,New Jersey,Monmouth,40.316,-74.0205,5722
Bellevue,Kentucky,Campbell,39.1011,-84.4776,5721
South Haven,Michigan,Van Buren,42.4011,-86.2677,5719
Paola,Kansas,Miami,38.5784,-94.862,5719
Monroeville,Alabama,Monroe,31.5162,-87.3279,5718
Zapata,Texas,Zapata,26.9027,-99.2612,5717
South Tucson,Arizona,Pima,32.1955,-110.9692,5715
Grafton,West Virginia,Taylor,39.3409,-80.0161,5714
Rio Pinar,Florida,Orange,28.5271,-81.2628,5713
Ulysses,Kansas,Grant,37.5774,-101.3549,5711
Lewisburg,Pennsylvania,Union,40.9642,-76.8901,5708
Dripping Springs,Texas,Hays,30.1954,-98.094,5708
Grafton,Ohio,Lorain,41.2808,-82.0367,5707
Highland,New York,Ulster,41.7179,-73.9646,5707
Douglass Hills,Kentucky,Jefferson,38.2366,-85.5499,5707
Spring Grove,Illinois,McHenry,42.4543,-88.2402,5706
Woods Creek,Washington,Snohomish,47.8821,-121.8982,5706
Laie,Hawaii,Honolulu,21.6443,-157.928,5704
Belle Fourche,South Dakota,Butte,44.6642,-103.8564,5702
Chickasaw,Alabama,Mobile,30.7714,-88.0793,5702
Nazareth,Pennsylvania,Northampton,40.74,-75.3132,5702
Elmwood,Louisiana,Jefferson,29.9555,-90.188,5698
Sharon Hill,Pennsylvania,Delaware,39.9075,-75.2678,5689
Wrightsville,Georgia,Johnson,32.7265,-82.7197,5688
Linglestown,Pennsylvania,Dauphin,40.3445,-76.795,5688
Media,Pennsylvania,Delaware,39.9198,-75.3888,5682
New Brighton,Pennsylvania,Beaver,40.7355,-80.3091,5679
Princeton,West Virginia,Mercer,37.3689,-81.0961,5675
Hollidaysburg,Pennsylvania,Blair,40.4311,-78.393,5674
Loughman,Florida,Polk,28.2381,-81.5685,5674
Manchester,Washington,Kitsap,47.5519,-122.5517,5673
Dove Valley,Colorado,Arapahoe,39.5741,-104.8289,5673
Tellico Village,Tennessee,Loudon,35.6977,-84.2661,5671
Estherville,Iowa,Emmet,43.3998,-94.8343,5666
Philomath,Oregon,Benton,44.5422,-123.3599,5666
Greenbrier,Arkansas,Faulkner,35.2289,-92.3836,5665
Wilton,California,Sacramento,38.413,-121.2127,5665
Mathis,Texas,San Patricio,28.0909,-97.817,5662
Hartford City,Indiana,Blackford,40.4537,-85.3736,5660
Wayne,Nebraska,Wayne,42.2379,-97.01,5660
Eastwood,Michigan,Kalamazoo,42.3028,-85.5447,5656
Richmond,Missouri,Ray,39.2755,-93.9731,5653
Gardiner,Maine,Kennebec,44.191,-69.7921,5653
Wilmington,Illinois,Will,41.3204,-88.164,5653
Surfside,Florida,Miami-Dade,25.8787,-80.125,5651
Paoli,Pennsylvania,Chester,40.042,-75.4912,5651
Starke,Florida,Bradford,29.9474,-82.1129,5647
East Flat Rock,North Carolina,Henderson,35.2802,-82.4171,5647
Dandridge,Tennessee,Jefferson,36.0285,-83.4308,5647
Cambria,California,San Luis Obispo,35.5523,-121.0847,5647
Corydon,Indiana,Harrison,38.213,-86.1257,5645
Pontoon Beach,Illinois,Madison,38.7208,-90.0609,5641
Byron,Minnesota,Olmsted,44.0379,-92.6411,5639
Wyndmoor,Pennsylvania,Montgomery,40.0856,-75.1941,5638
Samsula-Spruce Creek,Florida,Volusia,29.0484,-81.0628,5637
Zephyrhills South,Florida,Pasco,28.2152,-82.1886,5637
Lakehills,Texas,Bandera,29.6237,-98.9448,5631
Alva,Oklahoma,Woods,36.7892,-98.6648,5628
Milton,Wisconsin,Rock,42.7751,-88.943,5627
Oreland,Pennsylvania,Montgomery,40.1148,-75.1801,5625
Groveport,Ohio,Franklin,39.8585,-82.8978,5621
Olivarez,Texas,Hidalgo,26.2285,-97.9931,5621
Willow Springs,Illinois,Cook,41.7332,-87.8859,5621
Jonesborough,Tennessee,Washington,36.2959,-82.4766,5611
Kingstree,South Carolina,Williamsburg,33.6665,-79.8292,5610
Anna,Illinois,Union,37.4612,-89.2388,5610
Lake Delton,Wisconsin,Sauk,43.5932,-89.7842,5609
Dayton,Kentucky,Campbell,39.1127,-84.464,5609
Cottleville,Missouri,St. Charles,38.7513,-90.6582,5608
Bowling Green,Missouri,Pike,39.3447,-91.2032,5608
Blaine,Washington,Whatcom,48.9839,-122.7414,5607
Lackland AFB,Texas,Bexar,29.3867,-98.6179,5606
Elverta,California,Sacramento,38.7185,-121.4455,5606
Mansfield,Louisiana,De Soto,32.0355,-93.7004,5604
Rusk,Texas,Cherokee,31.7978,-95.1491,5602
Linton,Indiana,Greene,39.0356,-87.1586,5596
Semmes,Alabama,Mobile,30.7941,-88.2358,5594
Palmview South,Texas,Hidalgo,26.2164,-98.378,5589
Honesdale,Pennsylvania,Wayne,41.5774,-75.2524,5589
Warren,Arkansas,Bradley,33.6113,-92.0677,5587
Tonganoxie,Kansas,Leavenworth,39.1083,-95.0829,5583
Marlin,Texas,Falls,31.3085,-96.8934,5581
Oxford,Pennsylvania,Chester,39.7858,-75.9801,5581
Islip Terrace,New York,Suffolk,40.7506,-73.1872,5579
Bessemer City,North Carolina,Gaston,35.2841,-81.283,5577
Siesta Key,Florida,Sarasota,27.2779,-82.5516,5573
New Carlisle,Ohio,Clark,39.9446,-84.0257,5568
Deer Park,Ohio,Hamilton,39.2039,-84.3977,5566
Slinger,Wisconsin,Washington,43.3318,-88.2799,5565
Lake Bluff,Illinois,Lake,42.2826,-87.851,5562
Waterford,Wisconsin,Racine,42.7646,-88.216,5562
Frankenmuth,Michigan,Saginaw,43.3321,-83.7395,5560
Eureka,Illinois,Woodford,40.7148,-89.2775,5560
Stroudsburg,Pennsylvania,Monroe,40.9838,-75.1972,5558
Duquesne,Pennsylvania,Allegheny,40.3732,-79.8502,5557
Preston,Idaho,Franklin,42.0989,-111.8799,5557
Tracyton,Washington,Kitsap,47.6095,-122.6533,5556
Nashville,North Carolina,Nash,35.9692,-77.9555,5554
Leadville,Colorado,Lake,39.2473,-106.2934,5554
Ceiba,Puerto Rico,Ceiba,18.265,-65.6488,5551
Berryville,Arkansas,Carroll,36.3713,-93.5704,5550
Vinita,Oklahoma,Craig,36.6364,-95.177,5550
Connell,Washington,Franklin,46.6622,-118.8404,5545
Belmar,New Jersey,Monmouth,40.1798,-74.0255,5545
Buckner,Kentucky,Oldham,38.3867,-85.4503,5545
Taylorsville,North Carolina,Alexander,35.9175,-81.1754,5544
Glencoe,Minnesota,McLeod,44.7699,-94.1512,5544
Wappingers Falls,New York,Dutchess,41.5984,-73.9182,5544
Lake Park,Georgia,Lowndes,30.6852,-83.1875,5544
Ada,Ohio,Hardin,40.7681,-83.8253,5544
Exeter,Pennsylvania,Luzerne,41.3338,-75.8214,5541
Hidden Valley Lake,California,Lake,38.8003,-122.5505,5539
Waterville,Ohio,Lucas,41.5015,-83.7365,5539
Waimanalo,Hawaii,Honolulu,21.3421,-157.7303,5538
Anamosa,Iowa,Jones,42.1091,-91.2758,5537
Zeeland,Michigan,Ottawa,42.8139,-86.0129,5536
Forest,Mississippi,Scott,32.3595,-89.4761,5536
Pelham Manor,New York,Westchester,40.893,-73.8057,5534
Monticello,Illinois,Piatt,40.0341,-88.5729,5534
Colorado City,Texas,Mitchell,32.3994,-100.8582,5533
Weldon Spring,Missouri,St. Charles,38.7118,-90.6513,5533
Hidden Valley,Indiana,Dearborn,39.1673,-84.8444,5531
Shaw Heights,Colorado,Adams,39.8566,-105.039,5529
Falcon Heights,Minnesota,Ramsey,44.9899,-93.177,5528
Strawberry,California,Marin,37.8925,-122.5078,5527
Atlanta,Texas,Cass,33.1136,-94.1672,5526
Palm Springs North,Florida,Miami-Dade,25.9351,-80.3339,5525
Weiser,Idaho,Washington,44.2547,-116.9689,5524
Yosemite Lakes,California,Madera,37.1885,-119.7723,5524
Clare,Michigan,Clare,43.8258,-84.763,5522
Highland Lakes,Alabama,Shelby,33.397,-86.6497,5519
Germantown,Ohio,Montgomery,39.6324,-84.3645,5519
Baxley,Georgia,Appling,31.7643,-82.3508,5515
Santa Teresa,New Mexico,Doña Ana,31.8701,-106.6714,5515
Carlinville,Illinois,Macoupin,39.2774,-89.8761,5514
Sherwood Manor,Connecticut,Hartford,42.0125,-72.566,5513
Elberton,Georgia,Elbert,34.1064,-82.8705,5512
Kayenta,Arizona,Navajo,36.7144,-110.2589,5512
Winston,Oregon,Douglas,43.12,-123.4242,5511
Wellston,Ohio,Jackson,39.1172,-82.5375,5507
Rockdale,Texas,Milam,30.6542,-97.0089,5503
Holdenville,Oklahoma,Hughes,35.0836,-96.4004,5501
Swartz Creek,Michigan,Genesee,42.9626,-83.826,5501
Mena,Arkansas,Polk,34.5812,-94.2369,5490
Stokesdale,North Carolina,Guilford,36.2318,-79.9834,5489
Fort Plain,New York,Montgomery,42.9316,-74.6277,5488
Kalaheo,Hawaii,Kauai,21.9159,-159.5236,5487
Wolfforth,Texas,Lubbock,33.5148,-102.0066,5486
Fairview,New York,Dutchess,41.732,-73.9139,5486
Manteo,North Carolina,Dare,35.9013,-75.661,5482
Peculiar,Missouri,Cass,38.7306,-94.4736,5478
Muldrow,Oklahoma,Sequoyah,35.4039,-94.5969,5478
Breckenridge,Texas,Stephens,32.7566,-98.9125,5478
Somerdale,New Jersey,Camden,39.8454,-75.0218,5477
Sparta,Tennessee,White,35.9347,-85.4726,5476
Dulles Town Center,Virginia,Loudoun,39.0265,-77.4196,5475
Indian Wells,California,Riverside,33.7036,-116.3396,5470
Williams,California,Colusa,39.1498,-122.1389,5469
Charleston,Missouri,Mississippi,36.9179,-89.3344,5468
Cameron,Texas,Milam,30.8608,-96.9762,5464
New Holland,Pennsylvania,Lancaster,40.1008,-76.09,5464
Pana,Illinois,Christian,39.3828,-89.0642,5463
Woodside,California,San Mateo,37.4222,-122.2591,5458
Adel,Iowa,Dallas,41.6121,-94.0129,5455
Waipio Acres,Hawaii,Honolulu,21.4689,-158.0173,5451
Jim Thorpe,Pennsylvania,Carbon,40.8712,-75.7433,5449
Terrell Hills,Texas,Bexar,29.4771,-98.4472,5447
Carlisle,Ohio,Warren,39.5807,-84.3201,5446
Colby,Kansas,Thomas,39.3843,-101.0459,5445
Centerville,Iowa,Appanoose,40.7294,-92.8718,5445
Jamul,California,San Diego,32.7184,-116.8709,5445
East Moriches,New York,Suffolk,40.8097,-72.7581,5445
Springhill,Louisiana,Webster,33.0019,-93.4613,5444
South Pittsburg,Tennessee,Marion,35.0111,-85.7183,5439
Eaton Rapids,Michigan,Eaton,42.5092,-84.653,5439
Gilbertsville,Pennsylvania,Montgomery,40.3219,-75.609,5438
Robbins,Illinois,Cook,41.6431,-87.708,5438
South Highpoint,Florida,Pinellas,27.9086,-82.7162,5435
Northwood,Ohio,Wood,41.6089,-83.4836,5434
St. Augustine South,Florida,St. Johns,29.8449,-81.3156,5431
Black River Falls,Wisconsin,Jackson,44.2981,-90.842,5430
Honeoye Falls,New York,Monroe,42.9557,-77.5903,5428
Fruitland,Idaho,Payette,44.0195,-116.9221,5426
Rockwood,Tennessee,Roane,35.8693,-84.6731,5425
Coraopolis,Pennsylvania,Allegheny,40.5148,-80.1627,5424
Shady Side,Maryland,Anne Arundel,38.8285,-76.5211,5423
Waynesboro,Georgia,Burke,33.0909,-82.0146,5422
Monaca,Pennsylvania,Beaver,40.6833,-80.2736,5421
Jackson,Georgia,Butts,33.292,-83.9678,5418
Lafayette,Tennessee,Macon,36.5242,-86.0307,5417
Angier,North Carolina,Harnett,35.512,-78.7405,5415
Batesburg-Leesville,South Carolina,Lexington,33.9125,-81.5313,5415
Denver City,Texas,Yoakum,32.968,-102.8318,5413
Chadron,Nebraska,Dawes,42.826,-103.0025,5412
Ferriday,Louisiana,Concordia,31.6343,-91.5562,5412
New Hempstead,New York,Rockland,41.1488,-74.0485,5410
Coal City,Illinois,Grundy,41.2772,-88.2803,5409
Canal Fulton,Ohio,Stark,40.8895,-81.5882,5408
Holdrege,Nebraska,Phelps,40.4395,-99.3773,5408
East Port Orchard,Washington,Kitsap,47.5193,-122.6183,5407
Salamanca,New York,Cattaraugus,42.1631,-78.7233,5402
Valparaiso,Florida,Okaloosa,30.4926,-86.5079,5401
Valatie,New York,Columbia,42.4134,-73.6778,5400
Algona,Iowa,Kossuth,43.0743,-94.2302,5397
Mocksville,North Carolina,Davie,35.9006,-80.5631,5397
Friendship Heights Village,Maryland,Montgomery,38.9633,-77.09,5396
Palermo,California,Butte,39.4313,-121.5225,5395
Floral City,Florida,Citrus,28.7065,-82.309,5395
Centerport,New York,Suffolk,40.8943,-73.3714,5394
Pinckneyville,Illinois,Perry,38.0851,-89.3718,5393
New Castle,Delaware,New Castle,39.6685,-75.5692,5392
Smiths Station,Alabama,Lee,32.5284,-85.096,5391
Warm Mineral Springs,Florida,Sarasota,27.0469,-82.2702,5390
Manitou Springs,Colorado,El Paso,38.8576,-104.9128,5390
Northfield,Illinois,Cook,42.1026,-87.7791,5386
Berlin,Wisconsin,Green Lake,43.9704,-88.9505,5385
Central,South Carolina,Pickens,34.7234,-82.7787,5385
La Grange,Texas,Fayette,29.9129,-96.8767,5384
Winterset,Iowa,Madison,41.3457,-94.0137,5383
Lemmon Valley,Nevada,Washoe,39.6879,-119.8364,5383
Exton,Pennsylvania,Chester,40.0307,-75.6303,5382
Bellows Falls,Vermont,Windham,43.1344,-72.455,5381
Orwigsburg,Pennsylvania,Schuylkill,40.6541,-76.104,5376
Citrus Park,Arizona,Maricopa,33.5304,-112.444,5376
Caldwell,Ohio,Noble,39.7467,-81.5127,5374
Cleveland,Georgia,White,34.5971,-83.7621,5372
Lisbon,Ohio,Columbiana,40.7752,-80.7628,5372
Polson,Montana,Lake,47.6886,-114.1411,5370
Cavalero,Washington,Snohomish,47.9846,-122.0743,5370
Kaser,New York,Rockland,41.1214,-74.0686,5368
Estacada,Oregon,Clackamas,45.2987,-122.3338,5368
Chackbay,Louisiana,Lafourche,29.8817,-90.7742,5368
Manchester,Maryland,Carroll,39.6584,-76.8881,5367
Clarinda,Iowa,Page,40.738,-95.034,5366
Sunset,Utah,Davis,41.1392,-112.0285,5364
Wind Lake,Wisconsin,Racine,42.823,-88.1573,5364
Penn Estates,Pennsylvania,Monroe,41.0346,-75.2417,5363
St. Paul Park,Minnesota,Washington,44.836,-92.9949,5362
Simonton Lake,Indiana,Elkhart,41.7478,-85.9657,5362
Ward,Arkansas,Lonoke,35.0117,-91.9577,5358
Hockinson,Washington,Clark,45.7302,-122.4833,5355
Añasco,Puerto Rico,Añasco,18.286,-67.1411,5355
Englewood Cliffs,New Jersey,Bergen,40.8822,-73.9466,5354
James City,North Carolina,Craven,35.0592,-77.02,5354
Anthony,Texas,El Paso,31.9876,-106.5933,5352
Shepherdstown,West Virginia,Jefferson,39.4318,-77.8048,5351
North Oaks,Minnesota,Ramsey,45.1002,-93.0882,5351
Mattawa,Washington,Grant,46.737,-119.904,5349
Caruthersville,Missouri,Pemiscot,36.1814,-89.6664,5348
Port LaBelle,Florida,Hendry,26.7493,-81.3876,5348
Williamson,Arizona,Yavapai,34.7082,-112.5342,5347
Travelers Rest,South Carolina,Greenville,34.9684,-82.4417,5346
Rincon Valley,Arizona,Pima,32.1101,-110.6889,5346
East Quogue,New York,Suffolk,40.8489,-72.5783,5343
Macon,Missouri,Macon,39.7424,-92.4712,5341
Morganfield,Kentucky,Union,37.6869,-87.8876,5337
Apple Valley,Ohio,Knox,40.4389,-82.3481,5337
Palmerton,Pennsylvania,Carbon,40.8023,-75.616,5336
San Leon,Texas,Galveston,29.4901,-94.9403,5336
Edgewater,Colorado,Jefferson,39.7507,-105.0626,5335
Jonesboro,Louisiana,Jackson,32.2348,-92.7098,5333
Morris,Minnesota,Stevens,45.5856,-95.9048,5333
McGregor,Texas,McLennan,31.4187,-97.4283,5331
Westernport,Maryland,Allegany,39.488,-79.0429,5330
Kensington,California,Contra Costa,37.9084,-122.2805,5329
Wake Village,Texas,Bowie,33.424,-94.1188,5327
Avondale,Louisiana,Jefferson,29.9072,-90.1933,5321
Hawaiian Beaches,Hawaii,Hawaii,19.5423,-154.9223,5320
Shillington,Pennsylvania,Berks,40.3029,-75.967,5319
McKenzie,Tennessee,Carroll,36.1371,-88.5077,5315
Uhrichsville,Ohio,Tuscarawas,40.4005,-81.3515,5314
Lehighton,Pennsylvania,Carbon,40.8306,-75.7166,5313
Minot AFB,North Dakota,Ward,48.4209,-101.3381,5312
Fort Rucker,Alabama,Dale,31.3428,-85.7154,5311
Fruitland,Maryland,Wicomico,38.3214,-75.6246,5309
Savannah,Missouri,Andrew,39.9391,-94.8279,5307
Fairport,New York,Monroe,43.099,-77.4427,5305
Union Beach,New Jersey,Monmouth,40.4454,-74.1699,5305
Pawcatuck,Connecticut,New London,41.3774,-71.8492,5305
Hightstown,New Jersey,Mercer,40.2686,-74.5253,5304
Brady,Texas,McCulloch,31.1322,-99.3697,5302
Brent,Alabama,Bibb,32.9421,-87.1753,5302
Eagleville,Pennsylvania,Montgomery,40.1604,-75.409,5302
Bulverde,Texas,Comal,29.7744,-98.4364,5300
Paxtonia,Pennsylvania,Dauphin,40.3166,-76.7884,5296
Waynesville,Missouri,Pulaski,37.8207,-92.22,5295
Mount Carmel,Tennessee,Hawkins,36.562,-82.6618,5294
Kings Point,New York,Nassau,40.8162,-73.7407,5292
Bear Valley Springs,California,Kern,35.1775,-118.646,5292
Orange,Virginia,Orange,38.2486,-78.1127,5291
Kahaluu-Keauhou,Hawaii,Hawaii,19.5726,-155.958,5291
Iola,Kansas,Allen,37.9274,-95.4006,5288
Zephyrhills West,Florida,Pasco,28.2311,-82.2052,5287
Garnet,California,Riverside,33.9179,-116.4796,5285
Lake Fenton,Michigan,Genesee,42.8453,-83.7086,5284
Old Bethpage,New York,Nassau,40.7557,-73.4544,5283
South Sarasota,Florida,Sarasota,27.2856,-82.5333,5283
Midway,Utah,Wasatch,40.5183,-111.4745,5280
Big Bear Lake,California,San Bernardino,34.2429,-116.8951,5279
Titusville,Pennsylvania,Crawford,41.6273,-79.6699,5279
St. Clair,Michigan,St. Clair,42.8262,-82.493,5279
Grayson,Kentucky,Carter,38.3317,-82.9371,5277
Red Oak,Iowa,Montgomery,41.0141,-95.2248,5276
Cave Springs,Arkansas,Benton,36.2701,-94.2225,5276
Wadesboro,North Carolina,Anson,34.9645,-80.0746,5275
Ripley,Mississippi,Tippah,34.7321,-88.9444,5273
Hawkinsville,Georgia,Pulaski,32.2964,-83.4814,5270
Forsyth,Georgia,Monroe,33.0347,-83.9381,5270
Rothschild,Wisconsin,Marathon,44.8761,-89.6173,5267
Delhi Hills,Ohio,Hamilton,39.0871,-84.6178,5266
Belvedere,South Carolina,Aiken,33.5369,-81.9424,5262
Pecan Acres,Texas,Tarrant,32.9703,-97.4727,5259
Giddings,Texas,Lee,30.1833,-96.9279,5254
Venus,Texas,Johnson,32.4312,-97.102,5252
Perry,Utah,Box Elder,41.4648,-112.0401,5248
Carlyss,Louisiana,Calcasieu,30.1761,-93.3704,5248
Santa Isabel,Puerto Rico,Santa Isabel,17.9687,-66.4049,5248
Calistoga,California,Napa,38.5818,-122.5824,5247
Odessa,Missouri,Lafayette,38.9988,-93.9666,5246
Poolesville,Maryland,Montgomery,39.1423,-77.4102,5244
Livingston,Texas,Polk,30.71,-94.9381,5242
Walkertown,North Carolina,Forsyth,36.1578,-80.1642,5242
Osceola,Iowa,Clarke,41.0302,-93.7829,5242
Yarmouth Port,Massachusetts,Barnstable,41.71,-70.2257,5242
Briar,Texas,Parker,32.9884,-97.5528,5241
Ranson,West Virginia,Jefferson,39.325,-77.8666,5239
Salem,New Jersey,Salem,39.5681,-75.4724,5235
Lake Wildwood,California,Nevada,39.235,-121.2003,5232
Hendron,Kentucky,McCracken,37.0346,-88.6437,5228
Bangor,Pennsylvania,Northampton,40.8678,-75.2085,5228
Hollywood,South Carolina,Charleston,32.7523,-80.2106,5227
Byron,Georgia,Peach,32.6474,-83.7541,5226
Ballston Spa,New York,Saratoga,43.0068,-73.8525,5226
Bisbee,Arizona,Cochise,31.4126,-109.9179,5225
Albertson,New York,Nassau,40.7715,-73.6482,5225
Springfield,Georgia,Effingham,32.3634,-81.3029,5224
Highwood,Illinois,Lake,42.206,-87.8128,5224
Chisago City,Minnesota,Chisago,45.3474,-92.9116,5224
Union City,Indiana,Randolph,40.1995,-84.8206,5223
Myrtletown,California,Humboldt,40.7888,-124.1286,5222
Gilmer,Texas,Upshur,32.7317,-94.946,5220
Williamsville,New York,Erie,42.9623,-78.7418,5220
Layhill,Maryland,Montgomery,39.087,-77.0401,5216
Elmsford,New York,Westchester,41.0541,-73.8143,5216
Center,Texas,Shelby,31.793,-94.1796,5215
Cutler,California,Tulare,36.5263,-119.2884,5214
Farmers Loop,Alaska,Fairbanks North Star,64.9061,-147.6957,5214
Naguabo,Puerto Rico,Naguabo,18.2116,-65.737,5210
Montrose,Minnesota,Wright,45.0668,-93.9206,5208
Pinardville,New Hampshire,Hillsborough,43.001,-71.5171,5208
Aberdeen,Mississippi,Monroe,33.8287,-88.5539,5205
Diboll,Texas,Angelina,31.1881,-94.783,5204
Hutchinson Island South,Florida,St. Lucie,27.3243,-80.2425,5204
Williamston,North Carolina,Martin,35.8468,-77.0655,5202
Ravena,New York,Albany,42.4755,-73.8113,5202
Ettrick,Virginia,Chesterfield,37.2435,-77.4287,5201
Thatcher,Arizona,Graham,32.832,-109.7595,5200
South Bay,Florida,Palm Beach,26.677,-80.7265,5200
Ocean Bluff-Brant Rock,Massachusetts,Plymouth,42.1006,-70.6625,5199
Springfield,Michigan,Calhoun,42.3246,-85.2371,5198
Timber Pines,Florida,Hernando,28.469,-82.5999,5198
West Wendover,Nevada,Elko,40.7407,-114.0783,5197
Obetz,Ohio,Franklin,39.8671,-82.9451,5196
Twin Lakes,California,Santa Cruz,36.9646,-121.9896,5196
DeWitt,Iowa,Clinton,41.8227,-90.5448,5192
Sawmills,North Carolina,Caldwell,35.8162,-81.4779,5189
Paulden,Arizona,Yavapai,34.8899,-112.4938,5189
Attica,Indiana,Fountain,40.2874,-87.2452,5187
Mount Olive,North Carolina,Wayne,35.1997,-78.0662,5183
Boulder Creek,California,Santa Cruz,37.1341,-122.1271,5182
Tichigan,Wisconsin,Racine,42.8087,-88.215,5179
Parker,Texas,Collin,33.057,-96.6248,5177
Dunlap,Tennessee,Sequatchie,35.3675,-85.3899,5176
Doffing,Texas,Hidalgo,26.2788,-98.3856,5176
